step_index,time_years,steps_per_year_model,call_live,put_live,call_coupon_rate_pct,put_coupon_rate_pct,call_model_daily_roll_pct,put_model_daily_roll_pct,call_completion_time_years,put_completion_time_years,call_strike_completion_per_share_usd,call_strike_pv_per_share_usd,put_strike_completion_per_share_usd,put_strike_pv_per_share_usd
861,3.416667,252,1,0,4.2,4.1,0.0163275,0.01594643,3.416667,3.416667,640.061423,640.061423,639.805409,639.805409
862,3.420635,252,1,0,4.2,4.1,0.0163275,0.01594643,3.420635,3.420635,640.165929,640.165929,639.907435,639.907435
863,3.424603,252,1,0,4.2,4.1,0.0163275,0.01594643,3.424603,3.424603,640.270452,640.270452,640.009477,640.009477
864,3.428571,252,1,0,4.2,4.1,0.0163275,0.01594643,3.428571,3.428571,640.374992,640.374992,640.111536,640.111536
865,3.43254,252,1,0,4.2,4.1,0.0163275,0.01594643,3.43254,3.43254,640.47955,640.47955,640.213611,640.213611
866,3.436508,252,1,0,4.2,4.1,0.0163275,0.01594643,3.436508,3.436508,640.584124,640.584124,640.315702,640.315702
867,3.440476,252,1,0,4.2,4.1,0.0163275,0.01594643,3.440476,3.440476,640.688715,640.688715,640.417809,640.417809
868,3.444444,252,1,0,4.2,4.1,0.0163275,0.01594643,3.444444,3.444444,640.793324,640.793324,640.519933,640.519933
869,3.448413,252,1,0,4.2,4.1,0.0163275,0.01594643,3.448413,3.448413,640.897949,640.897949,640.622073,640.622073
870,3.452381,252,1,0,4.2,4.1,0.0163275,0.01594643,3.452381,3.452381,641.002592,641.002592,640.724229,640.724229
871,3.456349,252,1,0,4.2,4.1,0.0163275,0.01594643,3.456349,3.456349,641.107252,641.107252,640.826402,640.826402
872,3.460317,252,1,0,4.2,4.1,0.0163275,0.01594643,3.460317,3.460317,641.211928,641.211928,640.928591,640.928591
873,3.464286,252,1,0,4.2,4.1,0.0163275,0.01594643,3.464286,3.464286,641.316622,641.316622,641.030796,641.030796
874,3.468254,252,1,0,4.2,4.1,0.0163275,0.01594643,3.468254,3.468254,641.421333,641.421333,641.133018,641.133018
875,3.472222,252,1,0,4.2,4.1,0.0163275,0.01594643,3.472222,3.472222,641.526061,641.526061,641.235256,641.235256
876,3.47619,252,1,0,4.2,4.1,0.0163275,0.01594643,3.47619,3.47619,641.630806,641.630806,641.33751,641.33751
877,3.480159,252,1,0,4.2,4.1,0.0163275,0.01594643,3.480159,3.480159,641.735569,641.735569,641.43978,641.43978
878,3.484127,252,1,0,4.2,4.1,0.0163275,0.01594643,3.484127,3.484127,641.840348,641.840348,641.542067,641.542067
879,3.488095,252,1,0,4.2,4.1,0.0163275,0.01594643,3.488095,3.488095,641.945145,641.945145,641.64437,641.64437
880,3.492063,252,1,0,4.2,4.1,0.0163275,0.01594643,3.492063,3.492063,642.049958,642.049958,641.746689,641.746689
881,3.496032,252,1,0,4.2,4.1,0.0163275,0.01594643,3.496032,3.496032,642.154789,642.154789,641.849025,641.849025
882,3.5,252,1,1,4.2,4.1,0.0163275,0.01594643,3.5,3.5,642.259637,642.259637,641.951377,641.951377
883,3.503968,252,1,1,4.2,4.1,0.0163275,0.01594643,3.503968,3.503968,642.364502,642.364502,642.053745,642.053745
884,3.507937,252,1,1,4.2,4.1,0.0163275,0.01594643,3.507937,3.507937,642.469384,642.469384,642.15613,642.15613
885,3.511905,252,1,1,4.2,4.1,0.0163275,0.01594643,3.511905,3.511905,642.574283,642.574283,642.258531,642.258531
886,3.515873,252,1,1,4.2,4.1,0.0163275,0.01594643,3.515873,3.515873,642.679199,642.679199,642.360948,642.360948
887,3.519841,252,1,1,4.2,4.1,0.0163275,0.01594643,3.519841,3.519841,642.784133,642.784133,642.463382,642.463382
888,3.52381,252,1,1,4.2,4.1,0.0163275,0.01594643,3.52381,3.52381,642.889083,642.889083,642.565831,642.565831
889,3.527778,252,1,1,4.2,4.1,0.0163275,0.01594643,3.527778,3.527778,642.994051,642.994051,642.668298,642.668298
890,3.531746,252,1,1,4.2,4.1,0.0163275,0.01594643,3.531746,3.531746,643.099036,643.099036,642.77078,642.77078
891,3.535714,252,1,1,4.2,4.1,0.0163275,0.01594643,3.535714,3.535714,643.204038,643.204038,642.873279,642.873279
892,3.539683,252,1,1,4.2,4.1,0.0163275,0.01594643,3.539683,3.539683,643.309057,643.309057,642.975795,642.975795
893,3.543651,252,1,1,4.2,4.1,0.0163275,0.01594643,3.543651,3.543651,643.414093,643.414093,643.078326,643.078326
894,3.547619,252,1,1,4.2,4.1,0.0163275,0.01594643,3.547619,3.547619,643.519147,643.519147,643.180874,643.180874
895,3.551587,252,1,1,4.2,4.1,0.0163275,0.01594643,3.551587,3.551587,643.624217,643.624217,643.283439,643.283439
896,3.555556,252,1,1,4.2,4.1,0.0163275,0.01594643,3.555556,3.555556,643.729305,643.729305,643.386019,643.386019
897,3.559524,252,1,1,4.2,4.1,0.0163275,0.01594643,3.559524,3.559524,643.83441,643.83441,643.488616,643.488616
898,3.563492,252,1,1,4.2,4.1,0.0163275,0.01594643,3.563492,3.563492,643.939532,643.939532,643.59123,643.59123
899,3.56746,252,1,1,4.2,4.1,0.0163275,0.01594643,3.56746,3.56746,644.044671,644.044671,643.69386,643.69386
900,3.571429,252,1,1,4.2,4.1,0.0163275,0.01594643,3.571429,3.571429,644.149828,644.149828,643.796506,643.796506
901,3.575397,252,1,1,4.2,4.1,0.0163275,0.01594643,3.575397,3.575397,644.255001,644.255001,643.899168,643.899168
902,3.579365,252,1,1,4.2,4.1,0.0163275,0.01594643,3.579365,3.579365,644.360192,644.360192,644.001847,644.001847
903,3.583333,252,1,1,4.2,4.1,0.0163275,0.01594643,3.583333,3.583333,644.4654,644.4654,644.104543,644.104543
904,3.587302,252,1,1,4.2,4.1,0.0163275,0.01594643,3.587302,3.587302,644.570625,644.570625,644.207254,644.207254
905,3.59127,252,1,1,4.2,4.1,0.0163275,0.01594643,3.59127,3.59127,644.675867,644.675867,644.309982,644.309982
906,3.595238,252,1,1,4.2,4.1,0.0163275,0.01594643,3.595238,3.595238,644.781127,644.781127,644.412727,644.412727
907,3.599206,252,1,1,4.2,4.1,0.0163275,0.01594643,3.599206,3.599206,644.886403,644.886403,644.515487,644.515487
908,3.603175,252,1,1,4.2,4.1,0.0163275,0.01594643,3.603175,3.603175,644.991697,644.991697,644.618265,644.618265
909,3.607143,252,1,1,4.2,4.1,0.0163275,0.01594643,3.607143,3.607143,645.097008,645.097008,644.721058,644.721058
910,3.611111,252,1,1,4.2,4.1,0.0163275,0.01594643,3.611111,3.611111,645.202336,645.202336,644.823868,644.823868
911,3.615079,252,1,1,4.2,4.1,0.0163275,0.01594643,3.615079,3.615079,645.307682,645.307682,644.926695,644.926695
912,3.619048,252,1,1,4.2,4.1,0.0163275,0.01594643,3.619048,3.619048,645.413045,645.413045,645.029537,645.029537
913,3.623016,252,1,1,4.2,4.1,0.0163275,0.01594643,3.623016,3.623016,645.518424,645.518424,645.132396,645.132396
914,3.626984,252,1,1,4.2,4.1,0.0163275,0.01594643,3.626984,3.626984,645.623821,645.623821,645.235272,645.235272
915,3.630952,252,1,1,4.2,4.1,0.0163275,0.01594643,3.630952,3.630952,645.729236,645.729236,645.338164,645.338164
916,3.634921,252,1,1,4.2,4.1,0.0163275,0.01594643,3.634921,3.634921,645.834667,645.834667,645.441072,645.441072
917,3.638889,252,1,1,4.2,4.1,0.0163275,0.01594643,3.638889,3.638889,645.940116,645.940116,645.543997,645.543997
918,3.642857,252,1,1,4.2,4.1,0.0163275,0.01594643,3.642857,3.642857,646.045582,646.045582,645.646938,645.646938
919,3.646825,252,1,1,4.2,4.1,0.0163275,0.01594643,3.646825,3.646825,646.151065,646.151065,645.749896,645.749896
920,3.650794,252,1,1,4.2,4.1,0.0163275,0.01594643,3.650794,3.650794,646.256565,646.256565,645.85287,645.85287
921,3.654762,252,1,1,4.2,4.1,0.0163275,0.01594643,3.654762,3.654762,646.362083,646.362083,645.95586,645.95586
922,3.65873,252,1,1,4.2,4.1,0.0163275,0.01594643,3.65873,3.65873,646.467617,646.467617,646.058867,646.058867
923,3.662698,252,1,1,4.2,4.1,0.0163275,0.01594643,3.662698,3.662698,646.573169,646.573169,646.161891,646.161891
924,3.666667,252,1,1,4.2,4.1,0.0163275,0.01594643,3.666667,3.666667,646.678739,646.678739,646.26493,646.26493
925,3.670635,252,1,1,4.2,4.1,0.0163275,0.01594643,3.670635,3.670635,646.784325,646.784325,646.367987,646.367987
926,3.674603,252,1,1,4.2,4.1,0.0163275,0.01594643,3.674603,3.674603,646.889929,646.889929,646.471059,646.471059
927,3.678571,252,1,1,4.2,4.1,0.0163275,0.01594643,3.678571,3.678571,646.99555,646.99555,646.574148,646.574148
928,3.68254,252,1,1,4.2,4.1,0.0163275,0.01594643,3.68254,3.68254,647.101188,647.101188,646.677254,646.677254
929,3.686508,252,1,1,4.2,4.1,0.0163275,0.01594643,3.686508,3.686508,647.206843,647.206843,646.780376,646.780376
930,3.690476,252,1,1,4.2,4.1,0.0163275,0.01594643,3.690476,3.690476,647.312516,647.312516,646.883514,646.883514
931,3.694444,252,1,1,4.2,4.1,0.0163275,0.01594643,3.694444,3.694444,647.418206,647.418206,646.986669,646.986669
932,3.698413,252,1,1,4.2,4.1,0.0163275,0.01594643,3.698413,3.698413,647.523913,647.523913,647.08984,647.08984
933,3.702381,252,1,1,4.2,4.1,0.0163275,0.01594643,3.702381,3.702381,647.629638,647.629638,647.193028,647.193028
934,3.706349,252,1,1,4.2,4.1,0.0163275,0.01594643,3.706349,3.706349,647.735379,647.735379,647.296232,647.296232
935,3.710317,252,1,1,4.2,4.1,0.0163275,0.01594643,3.710317,3.710317,647.841138,647.841138,647.399452,647.399452
936,3.714286,252,1,1,4.2,4.1,0.0163275,0.01594643,3.714286,3.714286,647.946915,647.946915,647.502689,647.502689
937,3.718254,252,1,1,4.2,4.1,0.0163275,0.01594643,3.718254,3.718254,648.052708,648.052708,647.605943,647.605943
938,3.722222,252,1,1,4.2,4.1,0.0163275,0.01594643,3.722222,3.722222,648.158519,648.158519,647.709213,647.709213
939,3.72619,252,1,1,4.2,4.1,0.0163275,0.01594643,3.72619,3.72619,648.264347,648.264347,647.812499,647.812499
940,3.730159,252,1,1,4.2,4.1,0.0163275,0.01594643,3.730159,3.730159,648.370193,648.370193,647.915802,647.915802
941,3.734127,252,1,1,4.2,4.1,0.0163275,0.01594643,3.734127,3.734127,648.476055,648.476055,648.019122,648.019122
942,3.738095,252,1,1,4.2,4.1,0.0163275,0.01594643,3.738095,3.738095,648.581935,648.581935,648.122458,648.122458
943,3.742063,252,1,1,4.2,4.1,0.0163275,0.01594643,3.742063,3.742063,648.687832,648.687832,648.22581,648.22581
944,3.746032,252,1,1,4.2,4.1,0.0163275,0.01594643,3.746032,3.746032,648.793747,648.793747,648.329179,648.329179
945,3.75,252,1,1,4.2,4.1,0.0163275,0.01594643,3.75,3.75,648.899679,648.899679,648.432564,648.432564
946,3.753968,252,1,1,4.2,4.1,0.0163275,0.01594643,3.753968,3.753968,649.005628,649.005628,648.535966,648.535966
947,3.757937,252,1,1,4.2,4.1,0.0163275,0.01594643,3.757937,3.757937,649.111594,649.111594,648.639384,648.639384
948,3.761905,252,1,1,4.2,4.1,0.0163275,0.01594643,3.761905,3.761905,649.217578,649.217578,648.742819,648.742819
949,3.765873,252,1,1,4.2,4.1,0.0163275,0.01594643,3.765873,3.765873,649.323579,649.323579,648.84627,648.84627
950,3.769841,252,1,1,4.2,4.1,0.0163275,0.01594643,3.769841,3.769841,649.429597,649.429597,648.949738,648.949738
951,3.77381,252,1,1,4.2,4.1,0.0163275,0.01594643,3.77381,3.77381,649.535633,649.535633,649.053223,649.053223
952,3.777778,252,1,1,4.2,4.1,0.0163275,0.01594643,3.777778,3.777778,649.641686,649.641686,649.156723,649.156723
953,3.781746,252,1,1,4.2,4.1,0.0163275,0.01594643,3.781746,3.781746,649.747756,649.747756,649.260241,649.260241
954,3.785714,252,1,1,4.2,4.1,0.0163275,0.01594643,3.785714,3.785714,649.853844,649.853844,649.363774,649.363774
955,3.789683,252,1,1,4.2,4.1,0.0163275,0.01594643,3.789683,3.789683,649.959948,649.959948,649.467325,649.467325
956,3.793651,252,1,1,4.2,4.1,0.0163275,0.01594643,3.793651,3.793651,650.066071,650.066071,649.570892,649.570892
957,3.797619,252,1,1,4.2,4.1,0.0163275,0.01594643,3.797619,3.797619,650.17221,650.17221,649.674475,649.674475
958,3.801587,252,1,1,4.2,4.1,0.0163275,0.01594643,3.801587,3.801587,650.278367,650.278367,649.778075,649.778075
959,3.805556,252,1,1,4.2,4.1,0.0163275,0.01594643,3.805556,3.805556,650.384541,650.384541,649.881691,649.881691
960,3.809524,252,1,1,4.2,4.1,0.0163275,0.01594643,3.809524,3.809524,650.490733,650.490733,649.985324,649.985324
961,3.813492,252,1,1,4.2,4.1,0.0163275,0.01594643,3.813492,3.813492,650.596942,650.596942,650.088973,650.088973
962,3.81746,252,1,1,4.2,4.1,0.0163275,0.01594643,3.81746,3.81746,650.703168,650.703168,650.192639,650.192639
963,3.821429,252,1,1,4.2,4.1,0.0163275,0.01594643,3.821429,3.821429,650.809411,650.809411,650.296322,650.296322
964,3.825397,252,1,1,4.2,4.1,0.0163275,0.01594643,3.825397,3.825397,650.915672,650.915672,650.400021,650.400021
965,3.829365,252,1,1,4.2,4.1,0.0163275,0.01594643,3.829365,3.829365,651.021951,651.021951,650.503737,650.503737
966,3.833333,252,1,1,4.2,4.1,0.0163275,0.01594643,3.833333,3.833333,651.128246,651.128246,650.607469,650.607469
967,3.837302,252,1,1,4.2,4.1,0.0163275,0.01594643,3.837302,3.837302,651.234559,651.234559,650.711217,650.711217
968,3.84127,252,1,1,4.2,4.1,0.0163275,0.01594643,3.84127,3.84127,651.34089,651.34089,650.814982,650.814982
969,3.845238,252,1,1,4.2,4.1,0.0163275,0.01594643,3.845238,3.845238,651.447237,651.447237,650.918764,650.918764
970,3.849206,252,1,1,4.2,4.1,0.0163275,0.01594643,3.849206,3.849206,651.553602,651.553602,651.022562,651.022562
971,3.853175,252,1,1,4.2,4.1,0.0163275,0.01594643,3.853175,3.853175,651.659985,651.659985,651.126377,651.126377
972,3.857143,252,1,1,4.2,4.1,0.0163275,0.01594643,3.857143,3.857143,651.766384,651.766384,651.230209,651.230209
973,3.861111,252,1,1,4.2,4.1,0.0163275,0.01594643,3.861111,3.861111,651.872802,651.872802,651.334057,651.334057
974,3.865079,252,1,1,4.2,4.1,0.0163275,0.01594643,3.865079,3.865079,651.979236,651.979236,651.437921,651.437921
975,3.869048,252,1,1,4.2,4.1,0.0163275,0.01594643,3.869048,3.869048,652.085688,652.085688,651.541802,651.541802
976,3.873016,252,1,1,4.2,4.1,0.0163275,0.01594643,3.873016,3.873016,652.192157,652.192157,651.6457,651.6457
977,3.876984,252,1,1,4.2,4.1,0.0163275,0.01594643,3.876984,3.876984,652.298644,652.298644,651.749614,651.749614
978,3.880952,252,1,1,4.2,4.1,0.0163275,0.01594643,3.880952,3.880952,652.405148,652.405148,651.853545,651.853545
979,3.884921,252,1,1,4.2,4.1,0.0163275,0.01594643,3.884921,3.884921,652.51167,652.51167,651.957492,651.957492
980,3.888889,252,1,1,4.2,4.1,0.0163275,0.01594643,3.888889,3.888889,652.618208,652.618208,652.061456,652.061456
981,3.892857,252,1,1,4.2,4.1,0.0163275,0.01594643,3.892857,3.892857,652.724765,652.724765,652.165437,652.165437
982,3.896825,252,1,1,4.2,4.1,0.0163275,0.01594643,3.896825,3.896825,652.831338,652.831338,652.269434,652.269434
983,3.900794,252,1,1,4.2,4.1,0.0163275,0.01594643,3.900794,3.900794,652.937929,652.937929,652.373447,652.373447
984,3.904762,252,1,1,4.2,4.1,0.0163275,0.01594643,3.904762,3.904762,653.044538,653.044538,652.477478,652.477478
985,3.90873,252,1,1,4.2,4.1,0.0163275,0.01594643,3.90873,3.90873,653.151164,653.151164,652.581524,652.581524
986,3.912698,252,1,1,4.2,4.1,0.0163275,0.01594643,3.912698,3.912698,653.257807,653.257807,652.685588,652.685588
987,3.916667,252,1,1,4.2,4.1,0.0163275,0.01594643,3.916667,3.916667,653.364468,653.364468,652.789668,652.789668
988,3.920635,252,1,1,4.2,4.1,0.0163275,0.01594643,3.920635,3.920635,653.471146,653.471146,652.893764,652.893764
989,3.924603,252,1,1,4.2,4.1,0.0163275,0.01594643,3.924603,3.924603,653.577841,653.577841,652.997878,652.997878
990,3.928571,252,1,1,4.2,4.1,0.0163275,0.01594643,3.928571,3.928571,653.684554,653.684554,653.102007,653.102007
991,3.93254,252,1,1,4.2,4.1,0.0163275,0.01594643,3.93254,3.93254,653.791284,653.791284,653.206154,653.206154
992,3.936508,252,1,1,4.2,4.1,0.0163275,0.01594643,3.936508,3.936508,653.898032,653.898032,653.310317,653.310317
993,3.940476,252,1,1,4.2,4.1,0.0163275,0.01594643,3.940476,3.940476,654.004797,654.004797,653.414497,653.414497
994,3.944444,252,1,1,4.2,4.1,0.0163275,0.01594643,3.944444,3.944444,654.11158,654.11158,653.518693,653.518693
995,3.948413,252,1,1,4.2,4.1,0.0163275,0.01594643,3.948413,3.948413,654.21838,654.21838,653.622906,653.622906
996,3.952381,252,1,1,4.2,4.1,0.0163275,0.01594643,3.952381,3.952381,654.325198,654.325198,653.727135,653.727135
997,3.956349,252,1,1,4.2,4.1,0.0163275,0.01594643,3.956349,3.956349,654.432033,654.432033,653.831381,653.831381
998,3.960317,252,1,1,4.2,4.1,0.0163275,0.01594643,3.960317,3.960317,654.538885,654.538885,653.935644,653.935644
999,3.964286,252,1,1,4.2,4.1,0.0163275,0.01594643,3.964286,3.964286,654.645755,654.645755,654.039923,654.039923
1000,3.968254,252,1,1,4.2,4.1,0.0163275,0.01594643,3.968254,3.968254,654.752642,654.752642,654.144219,654.144219
1001,3.972222,252,1,1,4.2,4.1,0.0163275,0.01594643,3.972222,3.972222,654.859547,654.859547,654.248532,654.248532
1002,3.97619,252,1,1,4.2,4.1,0.0163275,0.01594643,3.97619,3.97619,654.966469,654.966469,654.352861,654.352861
1003,3.980159,252,1,1,4.2,4.1,0.0163275,0.01594643,3.980159,3.980159,655.073409,655.073409,654.457207,654.457207
1004,3.984127,252,1,1,4.2,4.1,0.0163275,0.01594643,3.984127,3.984127,655.180366,655.180366,654.56157,654.56157
1005,3.988095,252,1,1,4.2,4.1,0.0163275,0.01594643,3.988095,3.988095,655.28734,655.28734,654.665949,654.665949
1006,3.992063,252,1,1,4.2,4.1,0.0163275,0.01594643,3.992063,3.992063,655.394332,655.394332,654.770345,654.770345
1007,3.996032,252,1,1,4.2,4.1,0.0163275,0.01594643,3.996032,3.996032,655.501342,655.501342,654.874757,654.874757
1008,4.0,252,1,1,4.2,4.1,0.0163275,0.01594643,4.0,4.0,655.608369,655.608369,654.979186,654.979186
1009,4.003968,252,1,1,4.2,4.1,0.0163275,0.01594643,4.003968,4.003968,655.715413,655.715413,655.083632,655.083632
1010,4.007937,252,1,1,4.2,4.1,0.0163275,0.01594643,4.007937,4.007937,655.822475,655.822475,655.188095,655.188095
1011,4.011905,252,1,1,4.2,4.1,0.0163275,0.01594643,4.011905,4.011905,655.929555,655.929555,655.292574,655.292574
1012,4.015873,252,1,1,4.2,4.1,0.0163275,0.01594643,4.015873,4.015873,656.036652,656.036652,655.397069,655.397069
1013,4.019841,252,1,1,4.2,4.1,0.0163275,0.01594643,4.019841,4.019841,656.143766,656.143766,655.501582,655.501582
1014,4.02381,252,1,1,4.2,4.1,0.0163275,0.01594643,4.02381,4.02381,656.250898,656.250898,655.606111,655.606111
1015,4.027778,252,1,1,4.2,4.1,0.0163275,0.01594643,4.027778,4.027778,656.358047,656.358047,655.710657,655.710657
1016,4.031746,252,1,1,4.2,4.1,0.0163275,0.01594643,4.031746,4.031746,656.465214,656.465214,655.815219,655.815219
1017,4.035714,252,1,1,4.2,4.1,0.0163275,0.01594643,4.035714,4.035714,656.572399,656.572399,655.919798,655.919798
1018,4.039683,252,1,1,4.2,4.1,0.0163275,0.01594643,4.039683,4.039683,656.6796,656.6796,656.024394,656.024394
1019,4.043651,252,1,1,4.2,4.1,0.0163275,0.01594643,4.043651,4.043651,656.78682,656.78682,656.129006,656.129006
1020,4.047619,252,1,1,4.2,4.1,0.0163275,0.01594643,4.047619,4.047619,656.894057,656.894057,656.233635,656.233635
1021,4.051587,252,1,1,4.2,4.1,0.0163275,0.01594643,4.051587,4.051587,657.001311,657.001311,656.338281,656.338281
1022,4.055556,252,1,1,4.2,4.1,0.0163275,0.01594643,4.055556,4.055556,657.108583,657.108583,656.442944,656.442944
1023,4.059524,252,1,1,4.2,4.1,0.0163275,0.01594643,4.059524,4.059524,657.215872,657.215872,656.547623,656.547623
1024,4.063492,252,1,1,4.2,4.1,0.0163275,0.01594643,4.063492,4.063492,657.323179,657.323179,656.652319,656.652319
1025,4.06746,252,1,1,4.2,4.1,0.0163275,0.01594643,4.06746,4.06746,657.430504,657.430504,656.757031,656.757031
1026,4.071429,252,1,1,4.2,4.1,0.0163275,0.01594643,4.071429,4.071429,657.537846,657.537846,656.861761,656.861761
1027,4.075397,252,1,1,4.2,4.1,0.0163275,0.01594643,4.075397,4.075397,657.645205,657.645205,656.966507,656.966507
1028,4.079365,252,1,1,4.2,4.1,0.0163275,0.01594643,4.079365,4.079365,657.752582,657.752582,657.071269,657.071269
1029,4.083333,252,1,1,4.2,4.1,0.0163275,0.01594643,4.083333,4.083333,657.859977,657.859977,657.176049,657.176049
1030,4.087302,252,1,1,4.2,4.1,0.0163275,0.01594643,4.087302,4.087302,657.967389,657.967389,657.280845,657.280845
1031,4.09127,252,1,1,4.2,4.1,0.0163275,0.01594643,4.09127,4.09127,658.074819,658.074819,657.385658,657.385658
1032,4.095238,252,1,1,4.2,4.1,0.0163275,0.01594643,4.095238,4.095238,658.182266,658.182266,657.490487,657.490487
1033,4.099206,252,1,1,4.2,4.1,0.0163275,0.01594643,4.099206,4.099206,658.28973,658.28973,657.595333,657.595333
1034,4.103175,252,1,1,4.2,4.1,0.0163275,0.01594643,4.103175,4.103175,658.397213,658.397213,657.700196,657.700196
1035,4.107143,252,1,1,4.2,4.1,0.0163275,0.01594643,4.107143,4.107143,658.504712,658.504712,657.805076,657.805076
1036,4.111111,252,1,1,4.2,4.1,0.0163275,0.01594643,4.111111,4.111111,658.61223,658.61223,657.909972,657.909972
1037,4.115079,252,1,1,4.2,4.1,0.0163275,0.01594643,4.115079,4.115079,658.719765,658.719765,658.014885,658.014885
1038,4.119048,252,1,1,4.2,4.1,0.0163275,0.01594643,4.119048,4.119048,658.827317,658.827317,658.119815,658.119815
1039,4.123016,252,1,1,4.2,4.1,0.0163275,0.01594643,4.123016,4.123016,658.934887,658.934887,658.224762,658.224762
1040,4.126984,252,1,1,4.2,4.1,0.0163275,0.01594643,4.126984,4.126984,659.042475,659.042475,658.329725,658.329725
1041,4.130952,252,1,1,4.2,4.1,0.0163275,0.01594643,4.130952,4.130952,659.15008,659.15008,658.434705,658.434705
1042,4.134921,252,1,1,4.2,4.1,0.0163275,0.01594643,4.134921,4.134921,659.257703,659.257703,658.539702,658.539702
1043,4.138889,252,1,1,4.2,4.1,0.0163275,0.01594643,4.138889,4.138889,659.365343,659.365343,658.644716,658.644716
1044,4.142857,252,1,1,4.2,4.1,0.0163275,0.01594643,4.142857,4.142857,659.473001,659.473001,658.749746,658.749746
1045,4.146825,252,1,1,4.2,4.1,0.0163275,0.01594643,4.146825,4.146825,659.580676,659.580676,658.854793,658.854793
1046,4.150794,252,1,1,4.2,4.1,0.0163275,0.01594643,4.150794,4.150794,659.688369,659.688369,658.959857,658.959857
1047,4.154762,252,1,1,4.2,4.1,0.0163275,0.01594643,4.154762,4.154762,659.79608,659.79608,659.064937,659.064937
1048,4.15873,252,1,1,4.2,4.1,0.0163275,0.01594643,4.15873,4.15873,659.903808,659.903808,659.170035,659.170035
1049,4.162698,252,1,1,4.2,4.1,0.0163275,0.01594643,4.162698,4.162698,660.011554,660.011554,659.275149,659.275149
1050,4.166667,252,1,1,4.2,4.1,0.0163275,0.01594643,4.166667,4.166667,660.119317,660.119317,659.380279,659.380279
1051,4.170635,252,1,1,4.2,4.1,0.0163275,0.01594643,4.170635,4.170635,660.227098,660.227098,659.485427,659.485427
1052,4.174603,252,1,1,4.2,4.1,0.0163275,0.01594643,4.174603,4.174603,660.334897,660.334897,659.590591,659.590591
1053,4.178571,252,1,1,4.2,4.1,0.0163275,0.01594643,4.178571,4.178571,660.442713,660.442713,659.695773,659.695773
1054,4.18254,252,1,1,4.2,4.1,0.0163275,0.01594643,4.18254,4.18254,660.550547,660.550547,659.80097,659.80097
1055,4.186508,252,1,1,4.2,4.1,0.0163275,0.01594643,4.186508,4.186508,660.658398,660.658398,659.906185,659.906185
1056,4.190476,252,1,1,4.2,4.1,0.0163275,0.01594643,4.190476,4.190476,660.766267,660.766267,660.011417,660.011417
1057,4.194444,252,1,1,4.2,4.1,0.0163275,0.01594643,4.194444,4.194444,660.874154,660.874154,660.116665,660.116665
1058,4.198413,252,1,1,4.2,4.1,0.0163275,0.01594643,4.198413,4.198413,660.982058,660.982058,660.22193,660.22193
1059,4.202381,252,1,1,4.2,4.1,0.0163275,0.01594643,4.202381,4.202381,661.08998,661.08998,660.327212,660.327212
1060,4.206349,252,1,1,4.2,4.1,0.0163275,0.01594643,4.206349,4.206349,661.19792,661.19792,660.43251,660.43251
1061,4.210317,252,1,1,4.2,4.1,0.0163275,0.01594643,4.210317,4.210317,661.305877,661.305877,660.537826,660.537826
1062,4.214286,252,1,1,4.2,4.1,0.0163275,0.01594643,4.214286,4.214286,661.413851,661.413851,660.643158,660.643158
1063,4.218254,252,1,1,4.2,4.1,0.0163275,0.01594643,4.218254,4.218254,661.521844,661.521844,660.748507,660.748507
1064,4.222222,252,1,1,4.2,4.1,0.0163275,0.01594643,4.222222,4.222222,661.629854,661.629854,660.853873,660.853873
1065,4.22619,252,1,1,4.2,4.1,0.0163275,0.01594643,4.22619,4.22619,661.737881,661.737881,660.959255,660.959255
1066,4.230159,252,1,1,4.2,4.1,0.0163275,0.01594643,4.230159,4.230159,661.845927,661.845927,661.064654,661.064654
1067,4.234127,252,1,1,4.2,4.1,0.0163275,0.01594643,4.234127,4.234127,661.95399,661.95399,661.170071,661.170071
1068,4.238095,252,1,1,4.2,4.1,0.0163275,0.01594643,4.238095,4.238095,662.06207,662.06207,661.275504,661.275504
1069,4.242063,252,1,1,4.2,4.1,0.0163275,0.01594643,4.242063,4.242063,662.170168,662.170168,661.380953,661.380953
1070,4.246032,252,1,1,4.2,4.1,0.0163275,0.01594643,4.246032,4.246032,662.278284,662.278284,661.48642,661.48642
1071,4.25,252,1,1,4.2,4.1,0.0163275,0.01594643,4.25,4.25,662.386418,662.386418,661.591904,661.591904
1072,4.253968,252,1,1,4.2,4.1,0.0163275,0.01594643,4.253968,4.253968,662.494569,662.494569,661.697404,661.697404
1073,4.257937,252,1,1,4.2,4.1,0.0163275,0.01594643,4.257937,4.257937,662.602738,662.602738,661.802921,661.802921
1074,4.261905,252,1,1,4.2,4.1,0.0163275,0.01594643,4.261905,4.261905,662.710924,662.710924,661.908455,661.908455
1075,4.265873,252,1,1,4.2,4.1,0.0163275,0.01594643,4.265873,4.265873,662.819128,662.819128,662.014006,662.014006
1076,4.269841,252,1,1,4.2,4.1,0.0163275,0.01594643,4.269841,4.269841,662.92735,662.92735,662.119573,662.119573
1077,4.27381,252,1,1,4.2,4.1,0.0163275,0.01594643,4.27381,4.27381,663.035589,663.035589,662.225157,662.225157
1078,4.277778,252,1,1,4.2,4.1,0.0163275,0.01594643,4.277778,4.277778,663.143847,663.143847,662.330759,662.330759
